Transaction Name,Transaction Name URL,Company Name,Company Name URL,Funding Type,Money Raised,Announced On Date,Number of Investors,Pre-Money Valuation
Convo's Debt Financing,https://www.crunchbase.com/funding-round/f425885c0762b9af63771559102895fe,Convo,https://www.crunchbase.com/organization/convo,Debt Financing,"$300,000",01/09/2013,,
VideoSelfie's Seed Round,https://www.crunchbase.com/funding-round/d401c27d71a0cabb602ee4c6227a1121,VideoSelfie,https://www.crunchbase.com/organization/unda,Seed,"$50,000",05/01/2013,1,
Boardvote's Seed Round,https://www.crunchbase.com/funding-round/e480e46e4d2dc11af0b7658648c0d060,Boardvote,https://www.crunchbase.com/organization/boardvote-inc,Seed,"$200,000",03/01/2012,1,
Shodogg's Convertible Note,https://www.crunchbase.com/funding-round/0093f87edc9964e2c75fe9b2e4e54c90,Shodogg,https://www.crunchbase.com/organization/shodogg,Convertible Note,"$500,000",09/24/2012,,
Moovly's Angel Round,https://www.crunchbase.com/funding-round/4b1d0d92131dc9130b58801aec5a0e5f,Moovly,https://www.crunchbase.com/organization/moovly,Angel,"€400,000",07/27/2013,1,
Fiteeza's Seed Round,https://www.crunchbase.com/funding-round/06394034b99b4603844b4371b2837a64,Fiteeza,https://www.crunchbase.com/organization/fiteeza,Seed,"$100,000",06/27/2012,,
VidBid's Seed Round,https://www.crunchbase.com/funding-round/5681df364ce8eb50a194dfaeccebd3aa,VidBid,https://www.crunchbase.com/organization/vidbid,Seed,"$100,000",08/31/2012,,"$2,000,000"
SeeMore Interactive's Debt Financing,https://www.crunchbase.com/funding-round/d2f21ff5262a1dfb73073f27ba0a7388,SeeMore Interactive,https://www.crunchbase.com/organization/seemore-interactive,Debt Financing,"$1,200,000",05/11/2012,,
Biztag's Seed Round,https://www.crunchbase.com/funding-round/08bf05043141fc43fccfdec2bbc4de73,Biztag,https://www.crunchbase.com/organization/biztag,Seed,"$100,000",03/21/2012,,
Aevi Inc.'s Seed Round,https://www.crunchbase.com/funding-round/44f2a02a467008d6da6ed1814b7c8e74,Aevi Inc.,https://www.crunchbase.com/organization/whengone,Seed,"$16,000",06/06/2012,1,
YeHive's Seed Round,https://www.crunchbase.com/funding-round/6e755448b302292a95aa0b15f17d4a2c,YeHive,https://www.crunchbase.com/organization/yehive,Seed,"$700,000",09/24/2013,,
Pollen - Social Platform's Angel Round,https://www.crunchbase.com/funding-round/da49ead8bb3ab8ebdb87bc83ef5429de,Pollen - Social Platform,https://www.crunchbase.com/organization/pollen-2,Angel,,10/15/2013,1,
xTV Networks' Angel Round,https://www.crunchbase.com/funding-round/7a3cf85337d371e89a40341053626485,xTV Networks,https://www.crunchbase.com/organization/xtv,Angel,,10/16/2013,1,
Revolve Robotics' Seed Round,https://www.crunchbase.com/funding-round/6e0d29661c4cf77277e708558f1b6326,Revolve Robotics,https://www.crunchbase.com/organization/revolve-robotics,Seed,"$55,000",09/15/2012,1,
Oomba's Angel Round,https://www.crunchbase.com/funding-round/611ffbfb9276431b449f9c07e70b570e,Oomba,https://www.crunchbase.com/organization/oomba,Angel,"$1,000,000",11/07/2013,,
TAGGLED's Seed Round,https://www.crunchbase.com/funding-round/d3fef346943c9bfb0f3f9889e1c44e60,TAGGLED,https://www.crunchbase.com/organization/taggled,Seed,"£300,000",01/06/2014,,
Shodogg's Convertible Note,https://www.crunchbase.com/funding-round/6bee6559160cc8b4520d0ff3db3e5d7f,Shodogg,https://www.crunchbase.com/organization/shodogg,Convertible Note,"$1,900,000",02/23/2012,,
Videotape's Seed Round,https://www.crunchbase.com/funding-round/c89238dea2236984d90b05e88a668b47,Videotape,https://www.crunchbase.com/organization/omiro,Seed,"$200,000",09/01/2013,1,
I-MD's Series A,https://www.crunchbase.com/funding-round/9e7b4a29bdc8543c379c47142484d846,I-MD,https://www.crunchbase.com/organization/i-md,Series A,,01/01/2012,1,
YeHive's Venture Round,https://www.crunchbase.com/funding-round/4d7b1ea2131c89677be2a2e2c35d759d,YeHive,https://www.crunchbase.com/organization/yehive,Series Unknown,"$200,000",01/29/2014,,
SeeMore Interactive's Venture Round,https://www.crunchbase.com/funding-round/b5413300a2fa852e48d547e7e02571ce,SeeMore Interactive,https://www.crunchbase.com/organization/seemore-interactive,Series Unknown,"$300,000",02/06/2014,,
Academize's Seed Round,https://www.crunchbase.com/funding-round/bf571498f008913c417184d717b85657,Academize,https://www.crunchbase.com/organization/academize,Seed,,06/01/2012,1,
Instacoach's Seed Round,https://www.crunchbase.com/funding-round/abd3f25d4cd4a8954b2a902564bf92ab,Instacoach,https://www.crunchbase.com/organization/instacoach,Seed,"€170,000",02/20/2014,1,"$686,872"
OONi's Seed Round,https://www.crunchbase.com/funding-round/1c0544df3b8531ea4e731c88c65298c1,OONi,https://www.crunchbase.com/organization/ooni,Seed,"$40,000",11/08/2012,1,
Zwamy's Debt Financing,https://www.crunchbase.com/funding-round/60491a4268d65adccab2653b47031af7,Zwamy,https://www.crunchbase.com/organization/zwamy,Debt Financing,"$387,794",04/02/2014,,
Genesis Media's Debt Financing,https://www.crunchbase.com/funding-round/5dd5d7c2db376c3bd5d94f33d0e1d5e5,Genesis Media,https://www.crunchbase.com/organization/genesis-media-llc,Debt Financing,"$4,000,000",04/10/2014,,
Chideo's Venture Round,https://www.crunchbase.com/funding-round/423c9315a37e955f6a77d62fef07ea08,Chideo,https://www.crunchbase.com/organization/chideo,Series Unknown,"$9,100,000",04/22/2014,,
Interacting Technology's Angel Round,https://www.crunchbase.com/funding-round/8a6a58e6ecc4493d0b4bd1a0c7c58647,Interacting Technology,https://www.crunchbase.com/organization/interacting-technology,Angel,"$1,200,000",03/27/2014,,
Makelight Interactive's Seed Round,https://www.crunchbase.com/funding-round/372112a68b7f092e462da958a25b4f67,Makelight Interactive,https://www.crunchbase.com/organization/makelight-interactive,Seed,"£50,000",07/01/2012,1,
MobAppCreator's Seed Round,https://www.crunchbase.com/funding-round/92528addde17dbe7a0bdbefd234af03b,MobAppCreator,https://www.crunchbase.com/organization/mobappcreator,Seed,"$294,844",09/01/2013,1,
Cleverlize's Seed Round,https://www.crunchbase.com/funding-round/76c2ac2622378f131fca787c519ad794,Cleverlize,https://www.crunchbase.com/organization/cleverlize,Seed,"€50,000",01/01/2013,1,
KUBOO's Venture Round,https://www.crunchbase.com/funding-round/fca48d1f682891e2905123126b6e6aab,KUBOO,https://www.crunchbase.com/organization/kuboo,Series Unknown,"$150,000",06/05/2014,,
MyTinks' Seed Round,https://www.crunchbase.com/funding-round/8cd54707acea6d03ff14e2e4f60fc72d,MyTinks,https://www.crunchbase.com/organization/mytinks,Seed,"$76,800",06/06/2014,1,
BrightLocker's Seed Round,https://www.crunchbase.com/funding-round/a291449b7598f5f891e2e079fc2a3eee,BrightLocker,https://www.crunchbase.com/organization/brightlocker,Seed,"$555,000",06/16/2014,,
"TAPQUAD, INC's Seed Round",https://www.crunchbase.com/funding-round/2bb6b33c7957ccf51c07f64df67c221b,"TAPQUAD, INC",https://www.crunchbase.com/organization/tapquad,Seed,"$10,000",10/26/2012,1,
Pianpian's Angel Round,https://www.crunchbase.com/funding-round/ff91a15862a315905ba6e2ac8f5d9e63,Pianpian,https://www.crunchbase.com/organization/pianpian,Angel,"$100,000",01/01/2013,1,
MobileBridge's Funding Round,https://www.crunchbase.com/funding-round/78978afdf15207e848be14c1daef28c3,MobileBridge,https://www.crunchbase.com/organization/mobile-bridge,Funding Round,"€5,500,000",01/01/2014,,
ChoreMonster's Debt Financing,https://www.crunchbase.com/funding-round/b57b4bd241064f7f66d82aff821fbda3,ChoreMonster,https://www.crunchbase.com/organization/choremonster,Debt Financing,"$2,310,035",05/10/2016,,
"GRAVIDI, Inc's Venture Round",https://www.crunchbase.com/funding-round/78c5cf47c3a7aab70bc917bff1f4107e,"GRAVIDI, Inc",https://www.crunchbase.com/organization/gravidi,Series Unknown,"$88,230",07/01/2014,,
Revlo's Seed Round,https://www.crunchbase.com/funding-round/fea69718f47b33cbc81f906d4678a5da,Revlo,https://www.crunchbase.com/organization/revlo,Seed,"$2,000,000",10/17/2016,9,
Oomba's Convertible Note,https://www.crunchbase.com/funding-round/016bd1cb3ce84f6faa9042fbfa24a7f0,Oomba,https://www.crunchbase.com/organization/oomba,Convertible Note,"$1,000,000",05/05/2016,3,"$33,000,000"
Reframed.tv's Seed Round,https://www.crunchbase.com/funding-round/dbda51ffa4d4793ac6cc05d9eb6b47ee,Reframed.tv,https://www.crunchbase.com/organization/reframed-tv,Seed,"£27,500",10/24/2013,3,
S4M's Funding Round,https://www.crunchbase.com/funding-round/388e08859e36860ce921fdf76caef9c3,S4M,https://www.crunchbase.com/organization/s4m,Funding Round,"€5,000,000",05/01/2015,2,
Zwift's Seed Round,https://www.crunchbase.com/funding-round/0282c38ca17bfb7c530f7831241b9c33,Zwift,https://www.crunchbase.com/organization/zwift,Seed,"$350,000",01/31/2014,2,
Cynny's Seed Round,https://www.crunchbase.com/funding-round/5ec618402dd6b1165ea4cd75a6dcb641,Cynny,https://www.crunchbase.com/organization/cynny-inc,Seed,"$1,600,000",02/20/2014,1,
Rapt Media's Convertible Note,https://www.crunchbase.com/funding-round/86cd5ab98b9e8fd743eed81755152420,Rapt Media,https://www.crunchbase.com/organization/rapt-media,Convertible Note,"$1,250,000",01/15/2012,1,
Bubbl's Seed Round,https://www.crunchbase.com/funding-round/88e1c06b696de56fe30c083dd36b4219,Bubbl,https://www.crunchbase.com/organization/bubbl,Seed,"$310,000",06/01/2015,1,"$4,500,000"
Reveel App's Seed Round,https://www.crunchbase.com/funding-round/1130fff9a537b8b26ee51d8e3f7eb7be,Reveel App,https://www.crunchbase.com/organization/reveelapp,Seed,"$2,000,000",12/15/2015,1,
Zoomvy's Series A,https://www.crunchbase.com/funding-round/88756cdd3a8e4cbd7140f024a558df34,Zoomvy,https://www.crunchbase.com/organization/zoomvy,Series A,,05/14/2014,1,
Makelight Interactive's Convertible Note,https://www.crunchbase.com/funding-round/bc7678c6c93bbdfb035156b8bab08a09,Makelight Interactive,https://www.crunchbase.com/organization/makelight-interactive,Convertible Note,"£81,906",09/01/2014,1,
"Influence Technologies, LLC's Debt Financing",https://www.crunchbase.com/funding-round/a14140d61ac3efeae44bb85e78a62d16,"Influence Technologies, LLC",https://www.crunchbase.com/organization/influence-technologies,Debt Financing,"$600,000",08/29/2016,1,
sclusib's Seed Round,https://www.crunchbase.com/funding-round/91a1569ab8729b0015c602d054e9dfac,sclusib,https://www.crunchbase.com/organization/sclusib,Seed,"€18,000",02/01/2016,1,"$522,873"
Cynny's Angel Round,https://www.crunchbase.com/funding-round/14077a0f2b752177397196a1cb4e7d39,Cynny,https://www.crunchbase.com/organization/cynny-inc,Angel,"$2,700,000",12/15/2015,1,
ReaLync's Seed Round,https://www.crunchbase.com/funding-round/e10e9c4ebe0a67804e6b74f793af8867,ReaLync,https://www.crunchbase.com/organization/realync,Seed,"$20,000",06/02/2012,1,
Cocoon Cam's Convertible Note,https://www.crunchbase.com/funding-round/3349de08be438eeb48a70d7b9ce4fdc4,Cocoon Cam,https://www.crunchbase.com/organization/cocoon-cam,Convertible Note,,02/08/2016,1,
Starflow's Funding Round,https://www.crunchbase.com/funding-round/3e55a63f17e718f54ffa4bde7674507d,Starflow,https://www.crunchbase.com/organization/starflow,Funding Round,"kr2,000,000",05/06/2016,,
Cocoon Cam's Non Equity Assistance,https://www.crunchbase.com/funding-round/8e8065aaa72981389dffbcd8a8f00eb1,Cocoon Cam,https://www.crunchbase.com/organization/cocoon-cam,Non-equity Assistance,,06/01/2016,1,
Reframed.tv's Seed Round,https://www.crunchbase.com/funding-round/b4873f5133aa120dac41df32cdf19d72,Reframed.tv,https://www.crunchbase.com/organization/reframed-tv,Seed,"£128,474",12/16/2014,1,
YouNow's Series B,https://www.crunchbase.com/funding-round/b42b126f5310c99a5410e6a632ce681d,YouNow,https://www.crunchbase.com/organization/younow,Series B,"$7,000,000",08/01/2014,1,
Descola's Seed Round,https://www.crunchbase.com/funding-round/25af6d484dc8bd3570b96eb160dc6cc4,Descola,https://www.crunchbase.com/organization/descola,Seed,"$22,500",11/01/2014,1,
Pollen - Social Platform's Venture Round,https://www.crunchbase.com/funding-round/06ed2fe7630affbb8810785d61509a4e,Pollen - Social Platform,https://www.crunchbase.com/organization/pollen-2,Series Unknown,"£89,085",08/13/2015,1,
iCandy Interactive Limited's Seed Round,https://www.crunchbase.com/funding-round/5a9586baf82183e0ba7d19e611b4b992,iCandy Interactive Limited,https://www.crunchbase.com/organization/icandy-interactive-limited,Seed,"$3,400,000",01/28/2016,,
RotaryView's Seed Round,https://www.crunchbase.com/funding-round/d18b7371d502df851540b83be10d0d91,RotaryView,https://www.crunchbase.com/organization/rotaryview,Seed,,06/01/2014,1,
TeaChat EdTech's Seed Round,https://www.crunchbase.com/funding-round/5f702f911926c91b6978a1a1330a65c2,TeaChat EdTech,https://www.crunchbase.com/organization/teachat,Seed,"$50,000",12/15/2015,1,
Seeblings' Non Equity Assistance,https://www.crunchbase.com/funding-round/6afd4856b8e4e68c08688ef59253629c,Seeblings,https://www.crunchbase.com/organization/seeblings,Non-equity Assistance,,06/26/2013,1,
UXCam's Seed Round,https://www.crunchbase.com/funding-round/38976d03da8308272c82230b7d368f5e,UXCam,https://www.crunchbase.com/organization/uxcam,Seed,"$100,000",08/01/2014,1,
LiveGenic's Seed Round,https://www.crunchbase.com/funding-round/ca056d2adfd4aebf33bb7e51a33c3494,LiveGenic,https://www.crunchbase.com/organization/livegenic,Seed,"$150,000",03/30/2016,1,
YouNow's Series A,https://www.crunchbase.com/funding-round/3eb057ede2d082e18b8e6842e592e054,YouNow,https://www.crunchbase.com/organization/younow,Series A,"$4,000,000",08/01/2013,1,
BrightLocker's Convertible Note,https://www.crunchbase.com/funding-round/66a4831d65a9b00ba2ebf1b5f16eb82c,BrightLocker,https://www.crunchbase.com/organization/brightlocker,Convertible Note,"$345,000",05/15/2015,,
The Dyrt's Seed Round,https://www.crunchbase.com/funding-round/6825bbbbb1e10abf9d67dd23f4e24824,The Dyrt,https://www.crunchbase.com/organization/the-dyrt,Seed,"$25,000",02/01/2015,1,
Foodlve's Seed Round,https://www.crunchbase.com/funding-round/58f6ba44b75391fdf27610e88d3b14e0,Foodlve,https://www.crunchbase.com/organization/foodlve,Seed,"$50,000",07/01/2013,1,
Appiness' Angel Round,https://www.crunchbase.com/funding-round/3de1ca241aaebc90988e035c413752f6,Appiness,https://www.crunchbase.com/organization/appiness,Angel,"€372,000",03/09/2016,1,"$3,843,479"
Shodogg's Series A,https://www.crunchbase.com/funding-round/73977ee3a1f69a9ec926762113953abc,Shodogg,https://www.crunchbase.com/organization/shodogg,Series A,"$1,149,992",11/20/2014,,
LoungeUp's Non Equity Assistance,https://www.crunchbase.com/funding-round/06d8f31083c1842dd08ef80c2ce89503,LoungeUp,https://www.crunchbase.com/organization/loungeup,Non-equity Assistance,,09/01/2011,1,
Cynny's Seed Round,https://www.crunchbase.com/funding-round/f1f13d001d09ef261e46bce0acb25b03,Cynny,https://www.crunchbase.com/organization/cynny-inc,Seed,"$500,000",09/20/2014,,
ePressPack's Venture Round,https://www.crunchbase.com/funding-round/e70b621895db72ba660dfed41af5c713,ePressPack,https://www.crunchbase.com/organization/epresspack,Series Unknown,"€1,000,000",02/01/2016,1,
FocalCast's Seed Round,https://www.crunchbase.com/funding-round/c8c3c7b7979aa3d51e3e3bdd9cde241c,FocalCast,https://www.crunchbase.com/organization/focalcast,Seed,"$100,000",02/15/2015,1,
Spontly's Seed Round,https://www.crunchbase.com/funding-round/26701b3ae9f6b9ce7717bb7a08d9e305,Spontly,https://www.crunchbase.com/organization/spontly,Seed,"£229,975",12/09/2014,1,
PlayerLync's Series B,https://www.crunchbase.com/funding-round/7432ae3f1ab4559267a76fdccfb2064f,PlayerLync,https://www.crunchbase.com/organization/playerlync,Series B,"$1,784,584",04/06/2015,,
Spontly's Seed Round,https://www.crunchbase.com/funding-round/8437134c103ea9db139618e9998d9f39,Spontly,https://www.crunchbase.com/organization/spontly,Seed,"£412,391",10/02/2013,1,
Merge Labs' Seed Round,https://www.crunchbase.com/funding-round/59e8d8bf238bcc9db7cf60ccaca72d0d,Merge Labs,https://www.crunchbase.com/organization/merge-labs,Seed,"$1,070,000",12/05/2014,1,
MERIDIAN AR's Convertible Note,https://www.crunchbase.com/funding-round/16e067e3323c737fbf24d219dd80dc7c,MERIDIAN AR,https://www.crunchbase.com/organization/meridian-ar,Convertible Note,"$300,000",06/17/2015,1,
BrightLocker's Equity Crowdfunding,https://www.crunchbase.com/funding-round/04c337914be6a81c5c12f77c24b2d0b0,BrightLocker,https://www.crunchbase.com/organization/brightlocker,Equity Crowdfunding,,01/23/2015,,
Sgrouples(MeWe )'s Venture Round,https://www.crunchbase.com/funding-round/fa66d8f04133453b957b28a521a81b29,Sgrouples(MeWe ),https://www.crunchbase.com/organization/sgrouples,Series Unknown,"$3,000,000",03/09/2016,,
LiveGenic's Seed Round,https://www.crunchbase.com/funding-round/deecacdd41a0b92ca03a3025bdd0764c,LiveGenic,https://www.crunchbase.com/organization/livegenic,Seed,,12/17/2014,1,
PlayerLync's Series C,https://www.crunchbase.com/funding-round/d365fc6d510947aed9bdb02684217c8b,PlayerLync,https://www.crunchbase.com/organization/playerlync,Series C,"$1,965,793",11/12/2015,,
RotaryView's Venture Round,https://www.crunchbase.com/funding-round/59c8afe734429d6b89493fa8e023d871,RotaryView,https://www.crunchbase.com/organization/rotaryview,Series Unknown,,03/09/2015,1,
PlayDate's Seed Round,https://www.crunchbase.com/funding-round/c83f180f74917c5adae58ad1b7ff0fdc,PlayDate,https://www.crunchbase.com/organization/playdate,Seed,"$40,000",01/14/2015,1,
Beam's Seed Round,https://www.crunchbase.com/funding-round/1cd3133e3bf0afa8ce60fc5635f3f50d,Beam,https://www.crunchbase.com/organization/beam-10,Seed,"$20,000",02/23/2016,1,
Reveel App's Angel Round,https://www.crunchbase.com/funding-round/8b1d319e18ffbbda9397fa07ff38d767,Reveel App,https://www.crunchbase.com/organization/reveelapp,Angel,"$25,000",02/26/2014,1,
Beam's Convertible Note,https://www.crunchbase.com/funding-round/aae29dd2dfaa73091b247698fb41bc9b,Beam,https://www.crunchbase.com/organization/beam-10,Convertible Note,"$100,000",03/14/2016,1,
ScreenSHU's Venture Round,https://www.crunchbase.com/funding-round/92d5ea1b0b61ba643aad50a363412dd8,ScreenSHU,https://www.crunchbase.com/organization/screen-shu,Series Unknown,"$570,000",12/01/2015,1,
YouNow's Venture Round,https://www.crunchbase.com/funding-round/201b883f7d4fba27c09fb042eaef5432,YouNow,https://www.crunchbase.com/organization/younow,Series Unknown,,12/28/2011,1,
Merge Labs' Venture Round,https://www.crunchbase.com/funding-round/a4b520a9f6a61a0a35fd41febd106402,Merge Labs,https://www.crunchbase.com/organization/merge-labs,Series Unknown,"$30,000",04/01/2015,1,
antiSocialMedia.tv's Debt Financing,https://www.crunchbase.com/funding-round/4d9ca28b4f9ed767963149199c5896e9,antiSocialMedia.tv,https://www.crunchbase.com/organization/antisocialmedia-tv,Debt Financing,"£22,000",01/01/2015,1,
Jurni's Seed Round,https://www.crunchbase.com/funding-round/b32e987a98c9652aa09b37ee37114e89,Jurni,https://www.crunchbase.com/organization/jurni-inc-,Seed,"$250,000",04/27/2016,1,"$5,000,000"
Chosen's Venture Round,https://www.crunchbase.com/funding-round/926585e33060ed3ca2b4ff1673f1f72f,Chosen,https://www.crunchbase.com/organization/chosen-fm,Series Unknown,,12/31/2013,1,
"Influence Technologies, LLC's Debt Financing",https://www.crunchbase.com/funding-round/a9404b3817bd89a70f732ce4b13e31c3,"Influence Technologies, LLC",https://www.crunchbase.com/organization/influence-technologies,Debt Financing,"$250,000",01/06/2014,1,
MobAppCreator's Grant,https://www.crunchbase.com/funding-round/77a21438d73cffa3636d25b1c62be139,MobAppCreator,https://www.crunchbase.com/organization/mobappcreator,Grant,"$133,190",12/01/2013,1,
Sgrouples(MeWe )'s Seed Round,https://www.crunchbase.com/funding-round/e087c1f0bca2569ef7b6ef7b440b01ca,Sgrouples(MeWe ),https://www.crunchbase.com/organization/sgrouples,Seed,"$600,000",06/01/2013,,
imgScrimmage's Seed Round,https://www.crunchbase.com/funding-round/ac05e9ca6fa0d6c638ad19dae693ebc4,imgScrimmage,https://www.crunchbase.com/organization/imgscrimmage-2,Seed,"$50,000",02/02/2014,,
"PVP Live Interactive, Inc.'s Venture Round",https://www.crunchbase.com/funding-round/d1fac93cb97b1f5ae1e335dfa41ad0fb,"PVP Live Interactive, Inc.",https://www.crunchbase.com/organization/pvp-live,Series Unknown,"$2,000,000",06/08/2016,,
OleaPark's Non Equity Assistance,https://www.crunchbase.com/funding-round/2bcd84bcf23f31be17e08130f1f7c029,OleaPark,https://www.crunchbase.com/organization/oleapark,Non-equity Assistance,,09/01/2011,1,
Spontly's Seed Round,https://www.crunchbase.com/funding-round/dfc55d39f7508e61024c22f773659058,Spontly,https://www.crunchbase.com/organization/spontly,Seed,"£302,344",09/11/2015,1,
imgScrimmage's Seed Round,https://www.crunchbase.com/funding-round/1f3d3d076b606d9c7af946bfd747edad,imgScrimmage,https://www.crunchbase.com/organization/imgscrimmage-2,Seed,"$200,000",07/15/2014,,
Descola's Seed Round,https://www.crunchbase.com/funding-round/320c885b6ea87b2f1034be2a08c9adc4,Descola,https://www.crunchbase.com/organization/descola,Seed,"$30,000",12/05/2015,1,
Videopath's Venture Round,https://www.crunchbase.com/funding-round/843b58ec9fb96f59417c7de438ff0b8b,Videopath,https://www.crunchbase.com/organization/videopath,Series Unknown,,02/03/2014,1,
"Influence Technologies, LLC's Series A",https://www.crunchbase.com/funding-round/87818924abea874257be88230a7b690f,"Influence Technologies, LLC",https://www.crunchbase.com/organization/influence-technologies,Series A,"$1,020,000",07/01/2015,,"$8,000,000"
Your Active Worlde LLC's Seed Round,https://www.crunchbase.com/funding-round/819b41c6c2f3b9f0aca3435b610fe45e,Your Active Worlde LLC,https://www.crunchbase.com/organization/your-active-world-yaw,Seed,,10/01/2015,1,
SoloLearn's Seed Round,https://www.crunchbase.com/funding-round/9404cc8522ee2396a080efbe55b2f887,SoloLearn,https://www.crunchbase.com/organization/sololearn,Seed,,09/10/2015,1,
Purple's Convertible Note,https://www.crunchbase.com/funding-round/a9838e2b390529499726b3b6da4a14bb,Purple,https://www.crunchbase.com/organization/purple-politics,Convertible Note,"$100,000",05/12/2016,1,
rtobjects' Seed Round,https://www.crunchbase.com/funding-round/aa7791992bfc0bef6f8eb9d4531803b7,rtobjects,https://www.crunchbase.com/organization/rtobjects,Seed,"$150,000",04/11/2016,1,"$1,350,000"
Woo-Hoo Studios' Seed Round,https://www.crunchbase.com/funding-round/be6a7e63cb239a6eea1a4b3633c781f0,Woo-Hoo Studios,https://www.crunchbase.com/organization/woo-hoo-studios,Seed,,12/19/2014,1,
YeHive's Equity Crowdfunding,https://www.crunchbase.com/funding-round/48c58eb192a4e5ad1d99497dfdf2a88a,YeHive,https://www.crunchbase.com/organization/yehive,Equity Crowdfunding,,06/29/2012,,
Cleverlize's Venture Round,https://www.crunchbase.com/funding-round/85abb986db9c7aa56e508f326513f61b,Cleverlize,https://www.crunchbase.com/organization/cleverlize,Series Unknown,"€50,000",12/01/2013,1,
Spontly's Seed Round,https://www.crunchbase.com/funding-round/410e1a62d551ea3d58d46742c0b3881c,Spontly,https://www.crunchbase.com/organization/spontly,Seed,"£100,000",01/25/2012,1,
Pulpix's Seed Round,https://www.crunchbase.com/funding-round/4a159be6b061375ae025042c2de98ada,Pulpix,https://www.crunchbase.com/organization/pulpix,Seed,"$120,000",11/21/2015,1,
Reveel App's Angel Round,https://www.crunchbase.com/funding-round/dbae45ec02c4856e0f35158fe19ae6d9,Reveel App,https://www.crunchbase.com/organization/reveelapp,Angel,"$50,000",07/15/2015,1,
SeeMore Interactive's Venture Round,https://www.crunchbase.com/funding-round/3f6844d9879540bec3b04f0c29af48d3,SeeMore Interactive,https://www.crunchbase.com/organization/seemore-interactive,Series Unknown,"$200,000",01/31/2014,1,
UXCam's Venture Round,https://www.crunchbase.com/funding-round/580394e3fe126e76a5813755959c759b,UXCam,https://www.crunchbase.com/organization/uxcam,Series Unknown,,02/03/2014,1,
Your Active Worlde LLC's Equity Crowdfunding,https://www.crunchbase.com/funding-round/4922c8a85c77f635a60509d697566cbc,Your Active Worlde LLC,https://www.crunchbase.com/organization/your-active-world-yaw,Equity Crowdfunding,,10/18/2014,,
rtobjects' Seed Round,https://www.crunchbase.com/funding-round/8fc9e6130d8a8788b32f630b39dfba24,rtobjects,https://www.crunchbase.com/organization/rtobjects,Seed,"$75,000",01/20/2016,1,"$675,000"
DabKick's Convertible Note,https://www.crunchbase.com/funding-round/312bfcbdcbdfd17d07bf8f2928e0db12,DabKick,https://www.crunchbase.com/organization/dabkick,Convertible Note,,06/30/2015,1,
PlayerLync's Series A,https://www.crunchbase.com/funding-round/afb586c71fd8951509615318d80749f8,PlayerLync,https://www.crunchbase.com/organization/playerlync,Series A,"$10,500,000",07/29/2013,1,
BrightLocker's Seed Round,https://www.crunchbase.com/funding-round/3777c975c66972483516a78ff0b902a0,BrightLocker,https://www.crunchbase.com/organization/brightlocker,Seed,"$200,000",09/18/2014,,
sh8ke's Seed Round,https://www.crunchbase.com/funding-round/017866fd4e46df5163e22ab33b3d97db,sh8ke,https://www.crunchbase.com/organization/sh8ke,Seed,,09/13/2014,1,
ChoreMonster's Seed Round,https://www.crunchbase.com/funding-round/d557dee343b575126cadf48f4fa565a0,ChoreMonster,https://www.crunchbase.com/organization/choremonster,Seed,"$120,000",06/30/2014,1,
Baobao's Series A,https://www.crunchbase.com/funding-round/35a2f71f6f2643b2cdedd7d55984f25e,Baobao,https://www.crunchbase.com/organization/baobao,Series A,,06/10/2015,,
Cynny's Seed Round,https://www.crunchbase.com/funding-round/1730151c672cb7d3a3e3435fc4a24e93,Cynny,https://www.crunchbase.com/organization/cynny-inc,Seed,"$1,000,000",03/17/2014,,
ZeeWhere's Seed Round,https://www.crunchbase.com/funding-round/35f1266f00509d3e764fc47384b6dd21,ZeeWhere,https://www.crunchbase.com/organization/zeewhere,Seed,"$41,332",10/01/2013,,
EagleNinja's Seed Round,https://www.crunchbase.com/funding-round/bce58671f43921ad2fa4ff1babd5a7f0,EagleNinja,https://www.crunchbase.com/organization/eagleninja,Seed,"$200,000",11/14/2014,,
ScratchJr's Product Crowdfunding,https://www.crunchbase.com/funding-round/b256a591e26147581d76127dd12e3d8f,ScratchJr,https://www.crunchbase.com/organization/scratchjr,Product Crowdfunding,"$77,474",04/30/2014,,
Nemo TV's Venture Round,https://www.crunchbase.com/funding-round/5546a7c5deda3225480a40e20278d07e,Nemo TV,https://www.crunchbase.com/organization/nemo-tv,Series Unknown,"$6,000,000",05/15/2013,,
Coteries' Funding Round,https://www.crunchbase.com/funding-round/e3fc6e947e550eec6ae893dd350388f0,Coteries,https://www.crunchbase.com/organization/coteries,Funding Round,"$80,000",06/04/2014,,
Revelens' Seed Round,https://www.crunchbase.com/funding-round/e77b063c9a042d7e3be1bc94160d957f,Revelens,https://www.crunchbase.com/organization/revelens,Seed,"$100,000",10/01/2013,,
Stayfilm's Angel Round,https://www.crunchbase.com/funding-round/44b0956b42719b08d22749c633231571,Stayfilm,https://www.crunchbase.com/organization/stayfilm,Angel,"$700,000",10/02/2014,,
Kojami's Seed Round,https://www.crunchbase.com/funding-round/78514446ab63eaf8d82baa81a4a9283e,Kojami,https://www.crunchbase.com/organization/kojami,Seed,"$20,000",06/01/2011,,
DuckHook Media's Angel Round,https://www.crunchbase.com/funding-round/7bb0060278dc781d5a65a18758acb8b2,DuckHook Media,https://www.crunchbase.com/organization/duckhook-media,Angel,,10/01/2011,,
